@RELATION genre_model
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE features69 NUMERIC
@ATTRIBUTE features70 NUMERIC
@ATTRIBUTE class {blues,classical,country,disco,hiphop,jazz,metal,pop,reggae,rock}

@DATA
0.181710,0.010587,3.190523,0.265651,0.224373,1.541347,0.004351,0.336502,-24.966889,1.532422,0.182449,-0.176541,0.113639,0.142524,0.252223,0.143096,0.186073,0.151594,0.009469,0.029203,0.020272,0.009842,0.006864,0.043360,0.006679,0.009021,0.006773,0.026574,0.003289,0.008538,0.012133,0.042732,0.004697,0.022000,0.065054,0.007918,0.130058,0.041133,0.012565,0.548334,0.002281,0.135971,1.089030,0.546215,0.306839,0.283465,0.239892,0.215602,0.227163,0.248258,0.228720,0.267478,0.273534,0.246314,0.217408,0.010210,0.008613,0.033523,0.006529,0.008645,0.007813,0.021795,0.004715,0.011228,0.012656,0.035250,0.005795,0.010846,171.428571,0.104712,jazz
0.051336,0.026803,3.234342,0.140699,0.190192,0.325031,0.007222,0.078305,-25.561728,2.450672,-0.522355,0.167794,-0.144294,-0.005870,-0.077977,0.266795,0.504223,0.298162,0.002844,0.048807,0.118220,0.032729,0.017921,0.034847,0.008190,0.008096,0.020877,0.040047,0.002053,0.009834,0.008015,0.043039,0.015534,0.037208,0.015326,0.012979,0.083439,0.027952,0.025398,0.147013,0.007025,0.024446,0.896537,0.428717,0.354671,0.305094,0.232079,0.250507,0.274822,0.291710,0.302926,0.286471,0.284129,0.249088,0.175383,0.025957,0.011194,0.028154,0.008901,0.008504,0.016784,0.028085,0.001737,0.009296,0.008396,0.035489,0.017677,0.009878,133.333333,0.078143,jazz
0.080219,0.013627,3.214116,0.183733,0.200137,0.780221,0.006260,0.120152,-25.474504,1.661142,-0.310481,-0.068242,0.193046,0.578765,0.495272,0.039767,-0.182540,0.187123,0.356248,0.132897,0.051277,0.005159,0.001431,0.047469,0.006237,0.014213,0.006389,0.048903,0.015391,0.007467,0.005600,0.029666,0.002064,0.028078,0.022392,0.007523,0.120963,0.025438,0.017682,0.274516,0.004690,0.045427,0.917310,0.511049,0.414786,0.286037,0.292119,0.297923,0.284803,0.261387,0.236436,0.292075,0.237763,0.246036,0.182657,0.006219,0.001276,0.040411,0.006243,0.012844,0.006652,0.028498,0.014936,0.006459,0.005014,0.031484,0.001768,0.011835,200.000000,0.083516,jazz
0.093114,0.013505,3.154144,0.188229,0.199149,0.890665,0.006577,0.148573,-25.187172,1.672737,-0.000705,0.264129,-0.052427,0.235772,0.173331,0.268958,0.075676,0.108520,0.046360,0.118224,0.047082,0.007351,0.004077,0.053503,0.012291,0.016465,0.006887,0.058316,0.004002,0.004954,0.008095,0.050047,0.004139,0.032724,0.032703,0.010627,0.156259,0.028205,0.021425,0.352617,0.004456,0.068378,1.363065,0.550815,0.401457,0.274431,0.288784,0.241683,0.258944,0.275044,0.298035,0.341232,0.308919,0.246718,0.190651,0.008158,0.005827,0.037530,0.014075,0.016043,0.009010,0.044063,0.006627,0.006071,0.007339,0.044017,0.005532,0.013535,171.428571,0.081915,jazz
0.063739,0.015410,3.135638,0.160773,0.199490,0.472861,0.010375,0.079119,-26.057776,2.338754,-0.050246,0.267933,0.310483,0.217992,-0.038783,-0.118643,0.063981,0.172156,0.076309,-0.034953,-0.041776,0.021606,0.003621,0.040093,0.005353,0.024181,0.005344,0.039372,0.004824,0.013203,0.047027,0.046205,0.002763,0.038088,0.019832,0.010046,0.203046,0.027082,0.023552,0.236674,0.008887,0.035583,1.312941,0.421515,0.489924,0.285921,0.277671,0.350332,0.346859,0.305375,0.332190,0.368292,0.379733,0.344277,0.209761,0.025992,0.006408,0.036683,0.006239,0.029135,0.006386,0.037180,0.007715,0.024196,0.044821,0.044472,0.003924,0.012550,171.428571,0.109053,jazz
0.058961,0.039565,3.268756,0.138620,0.175039,0.438894,0.004801,0.088373,-26.167674,2.236503,-0.480945,0.094164,-0.261008,-0.044541,-0.259958,0.052324,0.299107,0.257901,0.310208,0.183635,0.126102,0.012308,0.006652,0.012126,0.001611,0.006562,0.033729,0.068438,0.001668,0.009046,0.028400,0.009498,0.003561,0.037896,0.017077,0.013270,0.052549,0.029841,0.029284,0.154806,0.006995,0.025745,1.199914,0.546443,0.434625,0.346596,0.282021,0.261766,0.280558,0.294048,0.228715,0.280264,0.256195,0.222804,0.180455,0.008904,0.005217,0.010313,0.001294,0.006446,0.008840,0.043756,0.001380,0.006053,0.011565,0.008638,0.004109,0.012179,240.000000,0.123217,jazz
0.062751,0.015085,3.113526,0.166281,0.201308,0.595221,0.011490,0.100501,-25.381106,2.175190,0.358544,0.114076,0.249779,0.024272,0.275250,0.097405,0.001234,0.115020,0.224863,0.082536,0.113578,0.016052,0.002242,0.070046,0.007926,0.019433,0.010906,0.064498,0.004651,0.005935,0.009893,0.048536,0.007060,0.038896,0.024110,0.009234,0.156584,0.025356,0.020986,0.343255,0.008283,0.068355,0.999553,0.469995,0.300688,0.263126,0.232083,0.261039,0.214477,0.290509,0.293513,0.297531,0.283144,0.301720,0.256141,0.021208,0.003204,0.058220,0.013335,0.023675,0.011736,0.050487,0.008841,0.007985,0.011843,0.042307,0.010060,0.014453,300.000000,0.112903,jazz
0.074940,0.007645,3.164014,0.172921,0.199241,0.749927,0.006623,0.115029,-25.919750,1.993578,-0.039166,0.112341,-0.093655,0.044646,0.130181,0.085128,-0.000236,0.037656,-0.070770,0.013829,0.071630,0.017990,0.005448,0.047445,0.024335,0.016732,0.011218,0.030065,0.003182,0.008326,0.011801,0.026027,0.009124,0.026292,0.020961,0.006453,0.142002,0.022991,0.023393,0.321073,0.004793,0.050045,1.269941,0.626341,0.356904,0.268158,0.241955,0.254809,0.257582,0.288298,0.291675,0.278019,0.297059,0.287446,0.212197,0.021322,0.006882,0.041564,0.023202,0.016694,0.014586,0.026695,0.003976,0.009430,0.012303,0.025104,0.013421,0.010296,200.000000,0.125701,jazz
0.099593,0.006924,3.139214,0.203271,0.210878,0.993698,0.006827,0.180274,-25.570668,1.776484,0.239615,-0.046988,0.084734,0.008351,0.161440,-0.186250,-0.272541,-0.045118,0.063750,-0.060119,0.035314,0.017227,0.002319,0.022817,0.014696,0.017106,0.018566,0.046727,0.004952,0.008333,0.017657,0.039692,0.005242,0.025417,0.029095,0.004570,0.186138,0.029024,0.020348,0.360646,0.004495,0.085122,0.965805,0.502400,0.354494,0.298905,0.253470,0.275812,0.255613,0.256931,0.318867,0.329326,0.330590,0.330028,0.263396,0.023825,0.002860,0.019869,0.022076,0.017145,0.022291,0.039795,0.008316,0.010783,0.018269,0.031617,0.008057,0.009124,133.333333,0.089005,jazz
0.084796,0.022980,3.236221,0.161991,0.177283,0.815495,0.005769,0.140348,-24.898055,2.004542,0.154329,-0.076995,-0.065991,0.056155,0.338715,-0.207605,-0.192114,-0.001234,0.093388,0.088205,0.072460,0.008432,0.007990,0.028497,0.017067,0.039503,0.013547,0.029132,0.007337,0.008218,0.008389,0.021916,0.003001,0.027633,0.022422,0.010443,0.067185,0.026558,0.019799,0.276710,0.005295,0.046055,0.758990,0.513074,0.280935,0.293486,0.248264,0.214046,0.226156,0.222540,0.216397,0.238030,0.226871,0.215725,0.182640,0.007764,0.006062,0.018445,0.011389,0.026814,0.012910,0.021240,0.007936,0.009575,0.007884,0.017531,0.004174,0.007927,300.000000,0.131980,jazz
0.072505,0.019770,3.169161,0.166325,0.190365,0.797638,0.009224,0.124679,-24.214154,1.906170,0.086153,0.158751,0.158071,0.244469,0.261995,0.136110,0.070974,0.133466,-0.056670,0.044975,-0.002855,0.014060,0.012264,0.058214,0.006962,0.025690,0.008488,0.037032,0.006306,0.005193,0.007210,0.033115,0.003701,0.030415,0.023403,0.010211,0.131327,0.020082,0.018299,0.363904,0.005732,0.055299,1.001339,0.551964,0.346627,0.279279,0.229714,0.263302,0.235488,0.276040,0.300189,0.318380,0.265266,0.290980,0.248378,0.014249,0.014182,0.047939,0.008539,0.026755,0.012876,0.038397,0.011463,0.007934,0.006940,0.031331,0.005057,0.013698,171.428571,0.117647,jazz
0.061485,0.011958,3.076065,0.149261,0.191257,0.405426,0.010326,0.085245,-26.606671,2.646646,-0.038206,0.304678,0.105912,-0.009492,-0.072067,0.125656,0.002125,-0.054862,0.041495,0.025640,-0.027907,0.028634,0.004800,0.045934,0.010096,0.022660,0.010664,0.040969,0.002520,0.007498,0.014666,0.038427,0.006861,0.031826,0.024127,0.010970,0.306499,0.036436,0.027593,0.241281,0.011102,0.044309,1.570417,0.474082,0.415947,0.348864,0.262598,0.250967,0.263668,0.291131,0.252207,0.304613,0.285688,0.255670,0.200417,0.030513,0.005099,0.036204,0.011910,0.021767,0.010176,0.032572,0.002492,0.007584,0.014946,0.035825,0.008294,0.011424,133.333333,0.108814,jazz
0.042330,0.011234,3.156624,0.123429,0.169597,0.331849,0.011992,0.062873,-26.562485,2.583988,0.119167,0.318993,-0.049281,-0.113830,0.103756,0.048514,-0.099506,-0.057489,0.048398,0.035163,0.080910,0.017865,0.004668,0.056738,0.018863,0.034448,0.015647,0.047914,0.003827,0.009635,0.013036,0.037877,0.003545,0.038508,0.018813,0.009003,0.135193,0.027708,0.026895,0.222690,0.009436,0.035770,1.666350,0.529684,0.421724,0.341705,0.286798,0.274984,0.244788,0.258344,0.247612,0.278971,0.303473,0.319032,0.295324,0.024494,0.006627,0.047624,0.023667,0.031927,0.019416,0.048434,0.006732,0.013238,0.016440,0.035045,0.005135,0.012581,171.428571,0.083427,jazz
0.079450,0.039287,3.136847,0.168870,0.177646,0.950474,0.008876,0.156080,-23.519798,1.688971,0.460978,0.614268,0.008018,-0.023379,0.156878,0.110358,0.089752,0.011381,0.017005,-0.083646,-0.098506,0.029259,0.004040,0.045354,0.010815,0.017319,0.006479,0.025578,0.001813,0.010779,0.025035,0.026114,0.003857,0.027104,0.038217,0.021010,0.180647,0.032615,0.018546,0.511534,0.005756,0.087582,1.249150,0.748534,0.355339,0.277940,0.259953,0.262972,0.266288,0.282710,0.296787,0.310861,0.325955,0.289343,0.261557,0.032289,0.005310,0.038637,0.016956,0.018904,0.007316,0.021329,0.002940,0.015430,0.026870,0.027385,0.004766,0.010885,200.000000,0.132457,jazz
0.037555,0.024744,3.167399,0.105886,0.155854,0.264202,0.009118,0.056437,-24.832039,3.068910,-0.042020,0.160032,-0.351592,-0.154126,0.009408,-0.164412,-0.290109,-0.114841,-0.195700,0.048946,0.160539,0.016813,0.007202,0.040981,0.030758,0.040805,0.023531,0.049468,0.002113,0.007878,0.011910,0.023972,0.004927,0.036464,0.009162,0.011847,0.106487,0.023541,0.033532,0.130465,0.007261,0.017330,1.017196,0.481759,0.314539,0.272620,0.229632,0.209148,0.222083,0.221223,0.226116,0.212748,0.270369,0.247645,0.219807,0.020008,0.006961,0.032352,0.034014,0.027994,0.024534,0.034360,0.002791,0.007167,0.008829,0.020083,0.005423,0.009852,200.000000,0.087196,jazz
0.099619,0.016799,3.121228,0.150846,0.154968,0.958128,0.009103,0.165856,-24.285824,1.913029,0.021906,0.050256,-0.213834,-0.004418,-0.171644,-0.111937,-0.126055,-0.181548,-0.054499,0.050103,0.006200,0.012793,0.010855,0.017820,0.013800,0.017774,0.023248,0.019944,0.002176,0.008894,0.009363,0.024359,0.005687,0.016094,0.046439,0.013004,0.182441,0.035560,0.022952,0.471045,0.004203,0.074926,1.312974,0.753217,0.341852,0.238258,0.235021,0.251350,0.242631,0.277347,0.256430,0.302195,0.288620,0.219062,0.229357,0.013446,0.012466,0.016229,0.013092,0.015839,0.023824,0.017907,0.002849,0.008271,0.008319,0.021754,0.007414,0.007465,240.000000,0.128000,jazz
0.051813,0.028734,3.204844,0.131426,0.171460,0.519498,0.007663,0.092355,-24.401807,2.254795,-0.354863,0.444722,-0.048488,-0.062170,0.094114,0.109882,0.165043,0.192996,0.323683,0.275727,0.070671,0.010181,0.004337,0.047716,0.007799,0.023822,0.015504,0.042677,0.001626,0.010396,0.013377,0.049148,0.007357,0.033610,0.020032,0.022405,0.124791,0.027891,0.028439,0.273578,0.005911,0.038089,1.042266,0.540545,0.411451,0.323976,0.334042,0.296223,0.285434,0.265704,0.273350,0.292281,0.249930,0.227338,0.210954,0.011598,0.006438,0.037444,0.008647,0.022890,0.014387,0.035493,0.002688,0.010504,0.013291,0.037837,0.008826,0.012691,100.000000,0.091496,jazz
0.066601,0.025027,3.197929,0.148257,0.175176,0.611384,0.007083,0.107136,-24.033917,1.961451,0.012523,0.349172,0.121436,0.097082,-0.058119,0.068267,0.037019,-0.109086,-0.082048,-0.114025,-0.142240,0.031489,0.003594,0.033199,0.029678,0.028353,0.011175,0.027329,0.002482,0.004028,0.013434,0.027589,0.008926,0.029626,0.019629,0.011655,0.108484,0.021591,0.021735,0.262910,0.004592,0.043468,1.005089,0.568912,0.383806,0.302098,0.298919,0.245961,0.257521,0.227326,0.229460,0.228787,0.233269,0.260176,0.246571,0.030350,0.004755,0.029206,0.024310,0.024652,0.011120,0.025640,0.003272,0.004558,0.012273,0.024799,0.010342,0.009348,150.000000,0.120341,jazz
0.076684,0.015960,3.153539,0.141371,0.167907,0.604041,0.010499,0.118853,-25.579090,2.160235,-0.006009,-0.212917,0.256470,0.333981,0.143247,0.134372,0.099131,0.159304,0.147151,0.150315,-0.002769,0.015205,0.003652,0.039270,0.011302,0.023163,0.008162,0.035239,0.005445,0.010005,0.011830,0.035726,0.009203,0.027281,0.029783,0.011723,0.142653,0.027981,0.024926,0.323464,0.007226,0.065740,1.536311,0.539454,0.395085,0.402064,0.426902,0.378139,0.286276,0.336531,0.399909,0.326291,0.252642,0.253944,0.319839,0.018006,0.005365,0.032840,0.015874,0.022941,0.012383,0.028569,0.009439,0.012607,0.013891,0.035997,0.015034,0.011460,200.000000,0.220165,jazz
0.054931,0.038248,3.229786,0.136398,0.167046,0.371973,0.013132,0.080004,-23.888347,2.632507,-0.264397,-0.341052,-0.066632,-0.049196,-0.116575,-0.127386,-0.074673,-0.001893,-0.080031,-0.022250,0.037211,0.025493,0.003397,0.022736,0.016334,0.046883,0.018700,0.017825,0.004076,0.012416,0.015791,0.021562,0.012244,0.032362,0.019543,0.015614,0.085130,0.030038,0.029800,0.248740,0.009881,0.044386,0.793615,0.648155,0.556359,0.418054,0.328503,0.303609,0.318646,0.277383,0.307284,0.286599,0.273954,0.254965,0.239091,0.023648,0.005060,0.023182,0.019827,0.038348,0.021839,0.020123,0.006566,0.016091,0.020505,0.024406,0.016969,0.012708,100.000000,0.076223,jazz
0.100818,0.018670,3.145745,0.161826,0.164084,1.061158,0.010207,0.185598,-24.932046,1.626347,0.329287,0.180182,0.322823,0.026584,0.208065,0.144330,-0.200067,0.116425,-0.070506,-0.013164,0.080108,0.008961,0.004590,0.035214,0.015049,0.023126,0.010016,0.038964,0.003850,0.004837,0.009424,0.025635,0.003579,0.022586,0.033915,0.013206,0.180115,0.026817,0.019269,0.375255,0.006973,0.066506,1.433413,0.582055,0.357970,0.328562,0.306816,0.305995,0.315624,0.326642,0.347819,0.326302,0.324295,0.281831,0.239903,0.010344,0.006745,0.028360,0.015717,0.021454,0.013950,0.038819,0.006987,0.006235,0.009631,0.025021,0.004937,0.011088,171.428571,0.115676,jazz
0.061163,0.016064,3.157008,0.137094,0.166524,0.515373,0.007371,0.107199,-25.572312,2.666018,-0.352087,-0.135847,-0.411039,-0.063389,-0.055729,-0.321128,-0.061885,-0.049761,-0.108987,-0.053496,-0.008651,0.019989,0.007602,0.023760,0.029554,0.025922,0.013946,0.018337,0.003534,0.015095,0.021085,0.022877,0.010233,0.025623,0.020496,0.011675,0.123802,0.027590,0.022669,0.304661,0.004757,0.052199,1.222643,0.586210,0.289837,0.286158,0.272162,0.244081,0.240821,0.266089,0.292666,0.281093,0.260946,0.260898,0.253144,0.022800,0.010544,0.019303,0.019794,0.026231,0.017526,0.017077,0.004686,0.012203,0.020313,0.019545,0.011776,0.007355,171.428571,0.086009,jazz
0.085727,0.028610,3.218120,0.166578,0.177237,0.814734,0.010817,0.139123,-24.092819,1.374208,-0.076685,0.487907,0.267458,0.148010,-0.054207,0.007408,0.084876,0.015745,-0.025908,0.067787,0.029566,0.020041,0.005411,0.035195,0.006566,0.017741,0.008548,0.029238,0.005021,0.005718,0.010423,0.027185,0.006591,0.024318,0.024992,0.013728,0.118818,0.025200,0.023217,0.356741,0.009539,0.052440,1.066757,0.648943,0.511857,0.350000,0.320882,0.313047,0.308000,0.310506,0.334922,0.330003,0.279190,0.272898,0.262408,0.024014,0.007141,0.031322,0.008506,0.017807,0.012004,0.027973,0.007266,0.006875,0.011592,0.028117,0.008582,0.011849,150.000000,0.093851,jazz
0.050569,0.014606,3.212215,0.120301,0.160529,0.544200,0.008239,0.092696,-25.413602,2.300852,-0.602485,0.489374,-0.198120,0.105467,0.104198,0.131536,0.156463,0.192225,0.181598,0.215578,0.170451,0.011093,0.006199,0.036683,0.007992,0.017194,0.016115,0.057223,0.004605,0.008309,0.007082,0.057772,0.008150,0.033481,0.018762,0.009484,0.102973,0.026896,0.031977,0.277932,0.005187,0.034195,1.053606,0.639166,0.383702,0.329706,0.299652,0.277612,0.286525,0.264732,0.323257,0.321291,0.296310,0.270874,0.202838,0.014502,0.008257,0.029312,0.009777,0.019443,0.018112,0.046858,0.006693,0.009165,0.008699,0.042157,0.009689,0.013202,109.090909,0.074514,jazz
0.042604,0.033995,3.187273,0.108246,0.152479,0.334966,0.009690,0.068477,-24.009919,2.921956,-0.058998,0.113201,-0.353041,-0.068548,0.015891,-0.086847,-0.262925,-0.086586,-0.214574,-0.084528,0.068824,0.043443,0.005860,0.033249,0.028700,0.032835,0.020259,0.031934,0.003242,0.012146,0.010778,0.025525,0.007138,0.033405,0.009880,0.014790,0.089184,0.022230,0.030749,0.145744,0.007647,0.019824,0.890449,0.476245,0.288650,0.247937,0.232313,0.200486,0.213598,0.216572,0.238990,0.204768,0.226645,0.212800,0.220425,0.035046,0.005501,0.028590,0.026859,0.025949,0.017472,0.021451,0.004208,0.010865,0.008946,0.019982,0.007586,0.009144,300.000000,0.072905,jazz
0.058496,0.033017,3.098103,0.136518,0.165369,0.513890,0.012077,0.092749,-24.505534,2.359498,-0.219486,-0.284846,-0.270515,0.146569,0.076866,0.070608,0.013864,0.143801,0.118429,0.013562,0.054622,0.014200,0.006139,0.023287,0.010919,0.028963,0.011201,0.035774,0.012363,0.009116,0.016698,0.020980,0.011510,0.026777,0.017474,0.029405,0.249445,0.024317,0.024715,0.285918,0.010169,0.049743,1.680370,0.572924,0.357427,0.390533,0.320561,0.359428,0.334567,0.310467,0.275873,0.298926,0.373269,0.266331,0.222484,0.018371,0.008947,0.024577,0.012749,0.031547,0.015145,0.038839,0.014292,0.010891,0.019931,0.023150,0.016375,0.011742,200.000000,0.101064,jazz
0.093506,0.019253,3.176962,0.184751,0.202771,0.811600,0.004893,0.139636,-24.299646,1.884296,0.120339,0.189867,0.073398,-0.077843,-0.047920,0.072630,-0.027103,0.019659,0.005787,0.123229,0.050439,0.018671,0.007211,0.034766,0.016012,0.018830,0.010475,0.049613,0.002344,0.006695,0.017979,0.044267,0.008088,0.029395,0.033883,0.012849,0.145500,0.034583,0.022933,0.360990,0.003126,0.076312,1.320870,0.416330,0.377785,0.242612,0.248808,0.218144,0.238386,0.242542,0.206243,0.253046,0.264832,0.233856,0.231111,0.017153,0.010197,0.026433,0.015963,0.018768,0.010564,0.049061,0.002724,0.007355,0.016506,0.042012,0.010274,0.012326,200.000000,0.088565,jazz
0.079396,0.021685,3.209486,0.164800,0.188162,0.739260,0.005564,0.118388,-24.038524,1.906771,-0.016119,0.145277,-0.233580,-0.072700,0.081442,0.060481,0.072385,0.050457,-0.027423,0.069519,0.041183,0.016179,0.005324,0.034761,0.017681,0.020477,0.012563,0.032059,0.005673,0.005012,0.011936,0.053078,0.008055,0.028217,0.022028,0.011749,0.094514,0.025853,0.020851,0.276805,0.003836,0.043868,0.938716,0.392450,0.330380,0.265334,0.242949,0.264016,0.238878,0.285996,0.295059,0.312157,0.259809,0.265013,0.197983,0.015461,0.006136,0.026791,0.017304,0.022427,0.011261,0.025021,0.008242,0.006409,0.010047,0.037351,0.008676,0.009952,133.333333,0.105603,jazz
0.064984,0.070998,3.188201,0.180967,0.221852,0.387139,0.018624,0.082837,-24.238635,2.676828,-0.132040,-0.489035,-0.390990,-0.243649,-0.134602,-0.096035,0.246595,0.067130,0.166411,-0.014565,-0.028204,0.023811,0.025238,0.014091,0.006107,0.015397,0.007965,0.017093,0.006430,0.016345,0.027662,0.017228,0.013756,0.030178,0.027732,0.036492,0.155050,0.038875,0.021655,0.261778,0.016105,0.054153,1.333988,0.565361,0.423632,0.351754,0.323046,0.303290,0.275864,0.305954,0.293270,0.290747,0.282165,0.252152,0.200775,0.026612,0.022520,0.014177,0.007602,0.015133,0.009790,0.017943,0.008966,0.020787,0.026625,0.021244,0.016146,0.014449,400.000000,0.100592,jazz
0.081942,0.080189,3.166913,0.221646,0.249742,0.718229,0.005892,0.102089,-22.382133,1.844908,0.532735,0.418147,0.348127,0.082793,0.173402,0.187070,0.031685,0.254496,0.124002,-0.048659,0.108512,0.014176,0.003242,0.086398,0.005040,0.015848,0.014111,0.090230,0.000716,0.002011,0.010865,0.055703,0.003179,0.045403,0.026889,0.024766,0.086168,0.033949,0.023974,0.283630,0.003601,0.059777,0.691633,0.322961,0.324329,0.292331,0.235426,0.242086,0.239532,0.206393,0.203674,0.222094,0.215495,0.216595,0.218012,0.015637,0.004467,0.055441,0.005349,0.016269,0.011306,0.062573,0.000703,0.002710,0.009690,0.042740,0.003289,0.011938,150.000000,0.108286,jazz
0.042333,0.011242,3.156679,0.123934,0.170545,0.332328,0.011960,0.062900,-26.558854,2.581598,0.119950,0.318893,-0.049222,-0.114208,0.104317,0.048119,-0.099339,-0.057408,0.048479,0.035321,0.080420,0.017864,0.004669,0.056731,0.018863,0.034444,0.015647,0.047898,0.003827,0.009636,0.013036,0.037874,0.003545,0.038503,0.018808,0.009009,0.135149,0.027690,0.026258,0.222811,0.009406,0.035768,1.663948,0.528929,0.421763,0.341094,0.287121,0.274857,0.244529,0.257840,0.247442,0.279166,0.303456,0.319013,0.295502,0.024496,0.006627,0.047622,0.023669,0.031924,0.019416,0.048413,0.006733,0.013239,0.016440,0.035044,0.005135,0.012574,171.428571,0.084746,jazz
0.076741,0.072688,3.178197,0.203598,0.235685,0.635084,0.005141,0.120841,-23.294792,2.153438,0.386070,0.213399,0.242666,-0.009405,0.233739,0.203968,0.120598,0.123193,0.056996,0.116167,0.055524,0.009532,0.004685,0.051140,0.008824,0.024394,0.007797,0.084147,0.000764,0.003384,0.007312,0.080131,0.006262,0.044595,0.035621,0.042820,0.125940,0.035177,0.020977,0.344546,0.004771,0.090835,1.000795,0.427055,0.318829,0.273638,0.243588,0.227417,0.239368,0.220621,0.231892,0.257725,0.252592,0.222968,0.190267,0.008014,0.004841,0.034443,0.010103,0.016269,0.007401,0.056314,0.000926,0.004228,0.005683,0.053482,0.008250,0.014044,240.000000,0.085556,jazz
0.079614,0.040301,3.136845,0.170640,0.180400,0.952119,0.008826,0.156368,-23.485446,1.688982,0.460979,0.614249,0.008011,-0.023352,0.156896,0.110326,0.089804,0.011396,0.016975,-0.083633,-0.098527,0.029257,0.004038,0.045353,0.010815,0.017317,0.006478,0.025575,0.001813,0.010777,0.025032,0.026111,0.003856,0.027101,0.038320,0.021554,0.180664,0.033370,0.018096,0.512724,0.005734,0.087877,1.249195,0.748518,0.355316,0.277999,0.259949,0.262966,0.266293,0.282705,0.296794,0.310888,0.325973,0.289341,0.261588,0.032288,0.005307,0.038636,0.016955,0.018902,0.007315,0.021328,0.002939,0.015427,0.026869,0.027384,0.004763,0.010886,200.000000,0.131231,jazz
0.064941,0.057866,3.211566,0.154169,0.196044,0.506583,0.005001,0.090765,-22.856667,2.228135,-0.310117,0.353203,0.019682,0.119131,0.002927,0.146672,-0.028377,-0.034751,0.038490,0.264187,0.108659,0.006425,0.005917,0.043472,0.008850,0.017411,0.029749,0.056840,0.001306,0.005815,0.018802,0.028097,0.004157,0.031245,0.018547,0.035327,0.093564,0.028353,0.026969,0.200593,0.004418,0.031428,0.832550,0.342933,0.342939,0.293120,0.280368,0.271955,0.300540,0.267431,0.255112,0.250644,0.250751,0.200987,0.183570,0.005386,0.006405,0.036551,0.006916,0.014197,0.025719,0.049656,0.001553,0.005024,0.018855,0.023850,0.003849,0.014231,150.000000,0.098234,jazz
